Id,GlobalId,ElementName,AltName,Definition,Format,HasOptionSet,UsageNotes,URL,Version,TermID,ChangeNotes,TechnicalName,PropertyType,IsVirtual
ed506c89-db27-47c1-a1ca-d7d8442ac343,001389,Learning Resource Access API Type,,Indicates that the learning resource is compatible with the referenced accessibility application programming interface (API).,,1," Options derive primarily from IMS Global's Access for All (AfA) specification, specifically:  apiInteroperable.",https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20358,10,20358,,Organization,Autobahn.Entities.Organization,True
e44ab75e-941f-4a14-94e7-1ea92d1e033e,001390,Learning Resource Access Hazard Type,,A characteristic of the described learning resource that is physiologically dangerous to some users.,,1,,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20359,10,20359,,LearningResources,System.Collections.Generic.ICollection`1[Autobahn.Entities.LearningResource],True
4ad52853-cd09-45e1-9059-676bc3bf7ed7,001390,Learning Resource Access Hazard Type,,A characteristic of the described learning resource that is physiologically dangerous to some users.,,1,,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20359,10,20359,,Organization,Autobahn.Entities.Organization,True
c7d36cd7-2ba5-45a5-aec9-1f5278a42849,001391,Learning Resource Access Mode Type,,"An access mode through which the intellectual content of a described learning resource or adaptation is communicated; if adaptations for the resource are known, the access modes of those adaptations are not included.",,1,"Options derive primarily from IMS Global's Access for All (AfA) specification, specifically: AccessModeRequired.Type/existingAccessMode.",https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20360,10,20360,,LearningResources,System.Collections.Generic.ICollection`1[Autobahn.Entities.LearningResource],True
e99fc8a4-5de9-4746-845a-f4a1cece85af,001391,Learning Resource Access Mode Type,,"An access mode through which the intellectual content of a described learning resource or adaptation is communicated; if adaptations for the resource are known, the access modes of those adaptations are not included.",,1,"Options derive primarily from IMS Global's Access for All (AfA) specification, specifically: AccessModeRequired.Type/existingAccessMode.",https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20360,10,20360,,Organization,Autobahn.Entities.Organization,True
60c6fef2-e33f-4ec0-aa7b-42d52e542b60,001561,Learning Resource Access Rights URL,,A Uniform Resource Locator (URL) that identifies the conditions that govern the user's ability to access a learning resource.,,1,,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20537,10,20537,,LearningResources,System.Collections.Generic.ICollection`1[Autobahn.Entities.LearningResource],True
e8791562-42d8-4266-97b2-26ce389393e6,001561,Learning Resource Access Rights URL,,A Uniform Resource Locator (URL) that identifies the conditions that govern the user's ability to access a learning resource.,,1,,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20537,10,20537,,Organization,Autobahn.Entities.Organization,True
b80fa663-1459-466d-ab8c-ed7a469cc539,001562,Learning Resource Author Type,,"The type of entity, organization or person, that authored the learning resource.",,1,,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20540,10,20540,,LearningResources,System.Collections.Generic.ICollection`1[Autobahn.Entities.LearningResource],True
6977cbfa-183e-4aad-a1f2-9e5fa4767bf1,001562,Learning Resource Author Type,,"The type of entity, organization or person, that authored the learning resource.",,1,,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20540,10,20540,,Organization,Autobahn.Entities.Organization,True
64d23967-6438-4604-b861-fc3e4ba62853,001394,Learning Resource Book Format Type,,Specifies the format for a learning resource that is a book.  Other options may be considered for inclusion in the option set.,,1,,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20363,10,20363,,LearningResources,System.Collections.Generic.ICollection`1[Autobahn.Entities.LearningResource],True
f35318dd-78b0-4395-b9e0-9ccb2b3a2f25,001394,Learning Resource Book Format Type,,Specifies the format for a learning resource that is a book.  Other options may be considered for inclusion in the option set.,,1,,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20363,10,20363,,Organization,Autobahn.Entities.Organization,True
b92526ae-9db8-4fd7-b543-897e2e357d1e,000879,Learning Resource Competency Alignment Type,,The alignment relationship between the resource and a competency definition object.,,1,"A community of SEAs have agreed to use a limited set of Learning Resource Competency Alignment Type options when tagging learning resources in shared resource repositories. Those options are assesses, teaches, and requires.",https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=19879,10,19879,,CompetencyDefAssociations,System.Collections.Generic.ICollection`1[Autobahn.Entities.CompetencyDefAssociation],True
eeeb7a3f-9bec-4f4e-a308-b9717655200f,000879,Learning Resource Competency Alignment Type,,The alignment relationship between the resource and a competency definition object.,,1,"A community of SEAs have agreed to use a limited set of Learning Resource Competency Alignment Type options when tagging learning resources in shared resource repositories. Those options are assesses, teaches, and requires.",https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=19879,10,19879,,Organization,Autobahn.Entities.Organization,True
b6ae8df3-76c5-4155-8d5c-fca37436acc8,001395,Learning Resource Control Flexibility Type,,Identifies a single input method that is sufficient to control the described learning resource.,,1,,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20364,10,20364,,LearningResources,System.Collections.Generic.ICollection`1[Autobahn.Entities.LearningResource],True
5863f2c2-8ce1-4d63-aeb7-bd5f7f139696,001395,Learning Resource Control Flexibility Type,,Identifies a single input method that is sufficient to control the described learning resource.,,1,,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20364,10,20364,,Organization,Autobahn.Entities.Organization,True
82102380-cb53-4749-a05d-e9c5ce548129,001396,Learning Resource Digital Media Sub Type,,"The media or file subtype of the digital resource being based on the Media Types and Subtypes, formerly known as MIME types, defined by the Internet Assigned Numbers Authority (IANA).",,1,,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20365,10,20365,,LearningResources,System.Collections.Generic.ICollection`1[Autobahn.Entities.LearningResource],True
ee0b50e6-d94c-40fb-9e0d-845167387769,001396,Learning Resource Digital Media Sub Type,,"The media or file subtype of the digital resource being based on the Media Types and Subtypes, formerly known as MIME types, defined by the Internet Assigned Numbers Authority (IANA).",,1,,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20365,10,20365,,Organization,Autobahn.Entities.Organization,True
053ef44f-1124-4784-b02e-d8ec5a0d3b0c,001397,Learning Resource Digital Media Type,,The media or file type of the digital resource being based on the media types defined by the Internet Assigned Numbers Authority (AINA) at http://www.iana.org/assignments/media-types.,,1,,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20366,10,20366,,LearningResources,System.Collections.Generic.ICollection`1[Autobahn.Entities.LearningResource],True
fee9dbd3-f7d2-45a9-86ea-ec59f041ab6b,001397,Learning Resource Digital Media Type,,The media or file type of the digital resource being based on the media types defined by the Internet Assigned Numbers Authority (AINA) at http://www.iana.org/assignments/media-types.,,1,,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20366,10,20366,,Organization,Autobahn.Entities.Organization,True
ce9cdec3-a237-4569-8eed-c56de6a70209,001002,Learning Resource Educational Use,,The purpose of the work in the context of education.,,1,,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20005,10,20005,,LearningResources,System.Collections.Generic.ICollection`1[Autobahn.Entities.LearningResource],True
96786032-6c3a-4c04-92d1-d74db8dcbdce,001002,Learning Resource Educational Use,,The purpose of the work in the context of education.,,1,,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20005,10,20005,,Organization,Autobahn.Entities.Organization,True
10ad5265-777e-48c9-a1a3-160b7f4dcc04,000923,Learning Resource Intended End User Role,,The individual or group for which the resource was produced.,,1,,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=19924,10,19924,,LearningResources,System.Collections.Generic.ICollection`1[Autobahn.Entities.LearningResource],True
cabb66e9-15c9-4248-a2e3-116e4ea72acd,000923,Learning Resource Intended End User Role,,The individual or group for which the resource was produced.,,1,,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=19924,10,19924,,Organization,Autobahn.Entities.Organization,True
30be5242-ef6a-4c0c-b02d-7d378b212332,001565,Learning Resource Interaction Mode,,"The primary type of interaction, synchronous or asynchronous, defined for the learning resource.",,1,,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20543,10,20543,,LearningResources,System.Collections.Generic.ICollection`1[Autobahn.Entities.LearningResource],True
b34cc351-d4b1-411a-aa0f-93aa93a1724e,001565,Learning Resource Interaction Mode,,"The primary type of interaction, synchronous or asynchronous, defined for the learning resource.",,1,,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20543,10,20543,,Organization,Autobahn.Entities.Organization,True
895319b9-1c2a-423a-922e-5feeec4e4d87,000927,Learning Resource Interactivity Type,,"The predominate mode of learning supported by the learning resource. Acceptable values are active, expositive, or mixed.",,1,,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=19928,10,19928,,LearningResources,System.Collections.Generic.ICollection`1[Autobahn.Entities.LearningResource],True
e1f04b2e-d6c9-4bde-95f5-9413d7313829,000927,Learning Resource Interactivity Type,,"The predominate mode of learning supported by the learning resource. Acceptable values are active, expositive, or mixed.",,1,,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=19928,10,19928,,Organization,Autobahn.Entities.Organization,True
9dc744f5-93bd-4f72-80e8-b6e93d5813bc,001399,Learning Resource Media Feature Type,,Accessible content features included with the learning resource.,,1,"Options derive primarily from IMS Global's Access for All (AfA) specification, specifically: AdaptationTypeRequired.Type/adaptationRequest.",https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20368,10,20368,,LearningResourceMediaFeatures,System.Collections.Generic.ICollection`1[Autobahn.Entities.LearningResourceMediaFeature],True
5fbf2d1b-de34-42fe-845f-dd6bdfd277d7,001399,Learning Resource Media Feature Type,,Accessible content features included with the learning resource.,,1,"Options derive primarily from IMS Global's Access for All (AfA) specification, specifically: AdaptationTypeRequired.Type/adaptationRequest.",https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20368,10,20368,,Organization,Autobahn.Entities.Organization,True
23a14517-b6fd-42e1-9a85-e982df8ddb7a,001401,Learning Resource Physical Media Type,,A type of physical media on which the Learning Resource is delivered or available.,,1,,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20370,10,20370,,LearningResourcePhysicalMedias,System.Collections.Generic.ICollection`1[Autobahn.Entities.LearningResourcePhysicalMedia],True
1a2fad0b-1e37-4270-9726-65fe51b890c9,001401,Learning Resource Physical Media Type,,A type of physical media on which the Learning Resource is delivered or available.,,1,,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20370,10,20370,,Organization,Autobahn.Entities.Organization,True
151d92dd-4559-4c45-ac1f-bb135424e121,000928,Learning Resource Type,,The predominate type or kind characterizing the learning resource.,,1,A community of SEAs have agreed to use a limited set of Learning Resource Type options when tagging learning resources in shared resource repositories. The options defined for this element align with those common tagging specifications.,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=19929,10,19929,,LearningResources,System.Collections.Generic.ICollection`1[Autobahn.Entities.LearningResource],True
bcb70bd8-fe3e-478d-83b7-3c107bd4e275,000928,Learning Resource Type,,The predominate type or kind characterizing the learning resource.,,1,A community of SEAs have agreed to use a limited set of Learning Resource Type options when tagging learning resources in shared resource repositories. The options defined for this element align with those common tagging specifications.,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=19929,10,19929,,Organization,Autobahn.Entities.Organization,True
448f8129-3e53-4dc4-82ef-5acc3007b056,000537,Local Education Agency Type,,&#x0D;,,,,,,,,K12Lea,System.Collections.Generic.ICollection`1[Autobahn.Entities.K12Lea],True
097ebb1e-c9c8-4252-9cb5-9292d911a9bf,000537,Local Education Agency Type,,&#x0D;,,,,,,,,Organization,Autobahn.Entities.Organization,True
34972b1f-b6b3-4560-930b-5fa46d69646d,000624,Leave Event Type,,The type of the leave event.,,1,,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=19617,10,19617,Added elements to DES contexts to support post-secondary needs,Organization,Autobahn.Entities.Organization,True
efa24dc1-ffe7-49c8-abce-9d9a44fedba5,000624,Leave Event Type,,The type of the leave event.,,1,,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=19617,10,19617,Added elements to DES contexts to support post-secondary needs,RoleAttendanceEvents,System.Collections.Generic.ICollection`1[Autobahn.Entities.RoleAttendanceEvent],True
771e3b21-9982-451e-bca7-6b8c4120113d,000178,Level of Institution,,"A classification of whether a postsecondary institution's highest level of offering is a program of 4-years or higher (4 year), 2-but-less-than 4-years (2 year), or less than 2-years.",,1,,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=19178,10,19178,,AeProviders,System.Collections.Generic.ICollection`1[Autobahn.Entities.AeProvider],True
7d24d126-0106-4d8b-98a8-61f3eeab512e,000178,Level of Institution,,"A classification of whether a postsecondary institution's highest level of offering is a program of 4-years or higher (4 year), 2-but-less-than 4-years (2 year), or less than 2-years.",,1,,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=19178,10,19178,,Organization,Autobahn.Entities.Organization,True
20c3f375-b01e-46c2-9cea-3ae7f32ec781,000178,Level of Institution,,"A classification of whether a postsecondary institution's highest level of offering is a program of 4-years or higher (4 year), 2-but-less-than 4-years (2 year), or less than 2-years.",,1,,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=19178,10,19178,,PsInstitutions,System.Collections.Generic.ICollection`1[Autobahn.Entities.PsInstitution],True
0b070727-c251-462d-879b-51541ba4b38c,000350,License Exempt,,The program or center is legally exempt from licensing.,,1,,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=19349,10,19349,,ELFacilityLicensings,System.Collections.Generic.ICollection`1[Autobahn.Entities.ELFacilityLicensing],True
dcb41daf-3f4f-4406-a5f6-8892a6612049,000350,License Exempt,,The program or center is legally exempt from licensing.,,1,,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=19349,10,19349,,ELProgramLicensings,System.Collections.Generic.ICollection`1[Autobahn.Entities.ELProgramLicensing],True
28604c88-776b-445e-aca9-f355f6ed50ff,000350,License Exempt,,The program or center is legally exempt from licensing.,,1,,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=19349,10,19349,,Organization,Autobahn.Entities.Organization,True
d6f78cd3-9172-4885-9c45-b55415c21842,000466,Literacy Assessment Administered Type,,The type of literacy test administered.,,1,,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=19456,10,19456,,K12StudentLiteracyAssessment,System.Collections.Generic.ICollection`1[Autobahn.Entities.K12StudentLiteracyAssessment],True
3f572cb0-79d2-4ba6-b9fd-d48195326c99,000466,Literacy Assessment Administered Type,,The type of literacy test administered.,,1,,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=19456,10,19456,,Organization,Autobahn.Entities.Organization,True
48d9e250-6b83-494f-8664-829993cfd5a8,000181,Magnet or Special Program Emphasis School,,"A school that has been designed: 1) to attract students of different racial/ethnic backgrounds for the purpose of reducing, preventing, or eliminating racial isolation; and/or 2)to provide an academic or social focus on a particular theme (e.g., science/math, performing arts, gifted/talented, career academy or foreign language).",,1,,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=19181,10,19181,,K12SchoolStatus,System.Collections.Generic.ICollection`1[Autobahn.Entities.K12SchoolStatus],True
1299c299-5b5e-4ac4-8dd8-d3c0ff0a731c,000181,Magnet or Special Program Emphasis School,,"A school that has been designed: 1) to attract students of different racial/ethnic backgrounds for the purpose of reducing, preventing, or eliminating racial isolation; and/or 2)to provide an academic or social focus on a particular theme (e.g., science/math, performing arts, gifted/talented, career academy or foreign language).",,1,,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=19181,10,19181,,Organization,Autobahn.Entities.Organization,True
2dd4e0e3-c038-4daa-8399-c0e3531ee6f0,000439,Medical Alert Indicator,,Alert indicator for a medical/health condition.,,1,,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=19429,10,19429,,Organization,Autobahn.Entities.Organization,True
fd8a6476-0e12-402f-8d0d-ce177e5157c7,000439,Medical Alert Indicator,,Alert indicator for a medical/health condition.,,1,,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=19429,10,19429,,PersonHealths,System.Collections.Generic.ICollection`1[Autobahn.Entities.PersonHealth],True
d36aa366-68df-475d-9b12-c25494d6aa36,000437,Migrant Education Program Enrollment Type,MEP Enrollment Type,The type of school/migrant education project in which instruction and/or support services are provided.,,1,,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=19427,10,19427,,Organization,Autobahn.Entities.Organization,True
f3e11504-31a9-4557-89ca-98bc0b2f784b,000437,Migrant Education Program Enrollment Type,MEP Enrollment Type,The type of school/migrant education project in which instruction and/or support services are provided.,,1,,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=19427,10,19427,,ProgramParticipationMigrants,System.Collections.Generic.ICollection`1[Autobahn.Entities.ProgramParticipationMigrant],True
1912b4a5-91a7-4682-bd40-c60b070f5287,000440,Migrant Education Program Project Based,MEP Project Based,Indicates the type of MEP project based on the location where the MEP services are held.,,1,,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=19430,10,19430,,Organization,Autobahn.Entities.Organization,True
73682ee2-6cff-4969-8839-8dd03cf8cad4,000440,Migrant Education Program Project Based,MEP Project Based,Indicates the type of MEP project based on the location where the MEP services are held.,,1,,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=19430,10,19430,,ProgramParticipationMigrants,System.Collections.Generic.ICollection`1[Autobahn.Entities.ProgramParticipationMigrant],True
54309665-8a08-4ffb-8306-f04933570bb2,000463,Migrant Education Program Project Type,MEP Project Type,Type of project funded in whole or in part by MEP funds.,,1,,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=19453,10,19453,,K12ProgramOrService,System.Collections.Generic.ICollection`1[Autobahn.Entities.K12ProgramOrService],True
3da6e86b-e0a3-4d29-8580-a797cb516097,000463,Migrant Education Program Project Type,MEP Project Type,Type of project funded in whole or in part by MEP funds.,,1,,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=19453,10,19453,,Organization,Autobahn.Entities.Organization,True
db239127-72e0-49bf-9525-8494b85414cc,000186,Migrant Education Program Services Type,MEP Services Type,The type of services received by participating migrant students in the migrant education program (MEP).,,1,,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=19186,10,19186,,Organization,Autobahn.Entities.Organization,True
356cd7b8-2151-43b9-8688-36c3d78967e0,000186,Migrant Education Program Services Type,MEP Services Type,The type of services received by participating migrant students in the migrant education program (MEP).,,1,,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=19186,10,19186,,ProgramParticipationMigrants,System.Collections.Generic.ICollection`1[Autobahn.Entities.ProgramParticipationMigrant],True
fa5c160a-821a-4626-9c50-42e16218cfdf,000187,Migrant Education Program Session Type,MEP Session Type,The time of year that a Migrant Education Program operates.,,1,,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=19187,10,19187,,K12ProgramOrService,System.Collections.Generic.ICollection`1[Autobahn.Entities.K12ProgramOrService],True
3fa97e41-13da-4ca0-907f-e99391e97491,000187,Migrant Education Program Session Type,MEP Session Type,The time of year that a Migrant Education Program operates.,,1,,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=19187,10,19187,,Organization,Autobahn.Entities.Organization,True
5c12f278-55f0-4891-a827-5aeed9049932,000188,Migrant Education Program Staff Category,MEP Staff Category,"Titles of employment, official status, or rank of staff working in the Migrant Education Program (MEP).",,1,Funded by Title I-C.,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=19188,10,19188,,K12StaffAssignment,System.Collections.Generic.ICollection`1[Autobahn.Entities.K12StaffAssignment],True
23b6d6cc-865f-49eb-9406-6e70987461aa,000188,Migrant Education Program Staff Category,MEP Staff Category,"Titles of employment, official status, or rank of staff working in the Migrant Education Program (MEP).",,1,Funded by Title I-C.,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=19188,10,19188,,Organization,Autobahn.Entities.Organization,True
4ce8f734-2d95-4d99-825f-8feafb618015,001510,Method of Service Delivery,,The method by which the services will be provided.,Alphanumeric - 60 characters maximum,1,,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20482,10,20482,,IndividualizedProgramServices,System.Collections.Generic.ICollection`1[Autobahn.Entities.IndividualizedProgramService],True
eef2b5f0-1dac-49af-8ba4-54b6afb9f573,001510,Method of Service Delivery,,The method by which the services will be provided.,Alphanumeric - 60 characters maximum,1,,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20482,10,20482,,Organization,Autobahn.Entities.Organization,True
0200728e-9ae8-46e6-bd24-f7182c8509f3,001577,Military Active Student Indicator,,"An indication that the student is currently serving on Active Duty, in the National Guard, or in the Reserve components of the United States military services",,1,,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20556,10,20556,,Organization,Autobahn.Entities.Organization,True
cad5ddd5-b891-452b-b8bc-ec8aede5bb21,001577,Military Active Student Indicator,,"An indication that the student is currently serving on Active Duty, in the National Guard, or in the Reserve components of the United States military services",,1,,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20556,10,20556,,PersonMilitaries,System.Collections.Generic.ICollection`1[Autobahn.Entities.PersonMilitary],True
971aaded-3df3-4dd0-8731-7dfd1c6cc5a0,001640,Military Branch,,"A branch of the U.S. Military applicable for specifying more details when using Military Connected Student Indicator, Military Active Student Indicator,  Military Veteran Student Indicator, and Military Enlistment After Exit elements.",,1,,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20621,10,20621,,Organization,Autobahn.Entities.Organization,True
2fc14b4a-693b-4bbc-9e1b-7bb7a311e864,001640,Military Branch,,"A branch of the U.S. Military applicable for specifying more details when using Military Connected Student Indicator, Military Active Student Indicator,  Military Veteran Student Indicator, and Military Enlistment After Exit elements.",,1,,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20621,10,20621,,PersonMilitaries,System.Collections.Generic.ICollection`1[Autobahn.Entities.PersonMilitary],True
65df0fd2-6ba9-4611-a555-2d13df4c508b,001576,Military Connected Student Indicator,,"An indication that the student's parent or guardian is on Active Duty, in the National Guard, or in the Reserve components of the United States military services",,1,,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20555,10,20555,Added elements to DES contexts to support post-secondary needs,Organization,Autobahn.Entities.Organization,True
94648c9e-0966-4afc-b323-7cc1ca4d7c65,001576,Military Connected Student Indicator,,"An indication that the student's parent or guardian is on Active Duty, in the National Guard, or in the Reserve components of the United States military services",,1,,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20555,10,20555,Added elements to DES contexts to support post-secondary needs,PersonMilitaries,System.Collections.Generic.ICollection`1[Autobahn.Entities.PersonMilitary],True
d6d234cf-f679-4646-b118-03c03bd27809,001578,Military Veteran Student Indicator,,"An indication that the student is a veteran who served on Active Duty, in the National Guard, or in the Reserve components of the United States military services",,1,,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20557,10,20557,,Organization,Autobahn.Entities.Organization,True
1d2840a7-975a-423c-b1a4-10073e4671fd,001578,Military Veteran Student Indicator,,"An indication that the student is a veteran who served on Active Duty, in the National Guard, or in the Reserve components of the United States military services",,1,,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20557,10,20557,,PersonMilitaries,System.Collections.Generic.ICollection`1[Autobahn.Entities.PersonMilitary],True
d22b7f79-aa95-4878-b097-95c3da249348,000876,Competency Definition Multiple Intelligence,"Learning Standard Item Multiple Intelligence, Competency Item Multiple Intelligence",Classification of the Competency Definition using intelligences defined for Howard Earl Gardner's Theory of Multiple Intelligences.,,1,,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=19876,10,19876,,CompetencyDefinitions,System.Collections.Generic.ICollection`1[Autobahn.Entities.CompetencyDefinition],True
f0668d4a-0c80-487b-a50b-92f084446744,000876,Competency Definition Multiple Intelligence,"Learning Standard Item Multiple Intelligence, Competency Item Multiple Intelligence",Classification of the Competency Definition using intelligences defined for Howard Earl Gardner's Theory of Multiple Intelligences.,,1,,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=19876,10,19876,,Organization,Autobahn.Entities.Organization,True
ecabf731-e597-4934-a981-2b4275ec2ceb,001122,NAEP Aspects of Reading,,Aspects of reading defined by the National Assessment of Educational Progress (NAEP 2005b Framework).,,1,,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20166,10,20166,,AssessmentItems,System.Collections.Generic.ICollection`1[Autobahn.Entities.AssessmentItem],True
80732b97-d7da-415c-86ce-2e50d62350e2,001122,NAEP Aspects of Reading,,Aspects of reading defined by the National Assessment of Educational Progress (NAEP 2005b Framework).,,1,,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20166,10,20166,,Organization,Autobahn.Entities.Organization,True
26d55eeb-98b0-4ffb-8485-3ebdcb406fe3,001088,NAEP Mathematical Complexity Level,,Complexity levels defined by the National Assessment of Educational Progress (NAEP 2005a Framework).,,1,,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20072,10,20072,,AssessmentItems,System.Collections.Generic.ICollection`1[Autobahn.Entities.AssessmentItem],True
9668f538-4420-4fc9-b1de-4c2ebb75ec27,001088,NAEP Mathematical Complexity Level,,Complexity levels defined by the National Assessment of Educational Progress (NAEP 2005a Framework).,,1,,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20072,10,20072,,Organization,Autobahn.Entities.Organization,True
8ecdee93-1dfe-4658-a9a6-d36583ccc399,001767,National School Lunch Program Status,,The classification of participation by a school in the National School Lunch Program.,,1,,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20748,10,20748,,K12SchoolStatus,System.Collections.Generic.ICollection`1[Autobahn.Entities.K12SchoolStatus],True
85bb7759-65fd-4ba5-abe6-5fac1fa4133b,001767,National School Lunch Program Status,,The classification of participation by a school in the National School Lunch Program.,,1,,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20748,10,20748,,Organization,Autobahn.Entities.Organization,True
889ad540-40fe-41a3-84e4-db5021cb2a2f,001414,NCES College Course Map Code,,A taxonomy system for coding postsecondary courses in NCES research studies.,,1,,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20383,10,20383,,Organization,Autobahn.Entities.Organization,True
de288984-e9bb-475d-9d34-c7f814b57a10,001414,NCES College Course Map Code,,A taxonomy system for coding postsecondary courses in NCES research studies.,,1,,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20383,10,20383,,PsCourses,System.Collections.Generic.ICollection`1[Autobahn.Entities.PsCourse],True
761fecd7-6a71-4074-8a92-561a3b714cce,001224,Financial Need Determination Methodology,,The methodology used to determine an individual's financial need.,,1,Element should be used in combination with Financial Need.,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20188,10,20188,,Organization,Autobahn.Entities.Organization,True
2aafb637-82ab-4a76-80b9-73bb96860b18,001224,Financial Need Determination Methodology,,The methodology used to determine an individual's financial need.,,1,Element should be used in combination with Financial Need.,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20188,10,20188,,PsStudentFinancialAids,System.Collections.Generic.ICollection`1[Autobahn.Entities.PsStudentFinancialAid],True
969b26a9-5240-4b62-a8b1-95ca07126a1b,000194,Neglected or Delinquent Program Type,,"The type of program under ESEA Title I, Part D, Subpart 1 (state programs) or Subpart 2 (LEA).",,1,,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=19194,10,19194,,Organization,Autobahn.Entities.Organization,True
21d79a85-5db6-43bd-980c-fe037621ae32,000194,Neglected or Delinquent Program Type,,"The type of program under ESEA Title I, Part D, Subpart 1 (state programs) or Subpart 2 (LEA).",,1,,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=19194,10,19194,,ProgramParticipationNeglecteds,System.Collections.Generic.ICollection`1[Autobahn.Entities.ProgramParticipationNeglected],True
ff632e68-4fb7-447c-a8ac-a6349484fecc,000531,Nonpromotion Reason,,The primary reason as to why a staff member determined that a student should not be promoted (or be demoted).,,1,,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=19522,10,19522,,K12StudentEnrollment,System.Collections.Generic.ICollection`1[Autobahn.Entities.K12StudentEnrollment],True
