GlobalID,TableName,ColumnName,Version,Domain,FilePath
001917,AssessmentNeedApipDisplay,RecordStartDateTime,10,Assessment,
001917,AssessmentNeedBraille,RecordStartDateTime,10,Assessment,
001917,AssessmentNeedScreenEnhancement,RecordStartDateTime,10,Assessment,
001917,AssessmentParticipantSession,RecordStartDateTime,10,Assessment,
001917,AssessmentParticipantSession_Accommodation,RecordStartDateTime,10,Assessment,C:\Users\drcarver\Desktop\codegen\Autobahn\Code\Generated\\Autobahn.Assessment\Views\AssessmentParticipantSession_AccommodationView.cs
001917,AssessmentPerformanceLevel,RecordStartDateTime,10,Assessment,
001917,AssessmentItemResponseTheory,RecordStartDateTime,10,Assessment,
001917,AssessmentItemRubricCriterionResult,RecordStartDateTime,10,Assessment,C:\Users\drcarver\Desktop\codegen\Autobahn\Code\Generated\\Autobahn.Assessment\Views\AssessmentItemRubricCriterionResultView.cs
001917,AssessmentLanguage,RecordStartDateTime,10,Assessment,C:\Users\drcarver\Desktop\codegen\Autobahn\Code\Generated\\Autobahn.Assessment\Views\AssessmentLanguageView.cs
001917,AssessmentLevelsForWhichDesigned,RecordStartDateTime,10,Assessment,C:\Users\drcarver\Desktop\codegen\Autobahn\Code\Generated\\Autobahn.Assessment\Views\AssessmentLevelsForWhichDesignedView.cs
001917,AssessmentNeedApipContent,RecordStartDateTime,10,Assessment,
001917,AssessmentNeedApipControl,RecordStartDateTime,10,Assessment,
001917,AssessmentItem,RecordStartDateTime,10,Assessment,
001917,AssessmentItemApip,RecordStartDateTime,10,Assessment,
001917,AssessmentItemApipDescription,RecordStartDateTime,10,Assessment,C:\Users\drcarver\Desktop\codegen\Autobahn\Code\Generated\\Autobahn.Assessment\Views\AssessmentItemApipDescriptionView.cs
001917,AssessmentItemCharacteristic,RecordStartDateTime,10,Assessment,
001917,AssessmentItemPossibleResponse,RecordStartDateTime,10,Assessment,
001917,AssessmentItemResponse,RecordStartDateTime,10,Assessment,
001917,AssessmentForm,RecordStartDateTime,10,Assessment,
001917,AssessmentForm_AssessmentAsset,RecordStartDateTime,10,Assessment,C:\Users\drcarver\Desktop\codegen\Autobahn\Code\Generated\\Autobahn.Assessment\Views\AssessmentForm_AssessmentAssetView.cs
001917,AssessmentForm_AssessmentFormSection,RecordStartDateTime,10,Assessment,
001917,AssessmentFormSection,RecordStartDateTime,10,Assessment,
001917,AssessmentFormSection_AssessmentAsset,RecordStartDateTime,10,Assessment,C:\Users\drcarver\Desktop\codegen\Autobahn\Code\Generated\\Autobahn.Assessment\Views\AssessmentFormSection_AssessmentAssetView.cs
001917,AssessmentFormSection_AssessmentItem,RecordStartDateTime,10,Assessment,
001917,Assessment_AssessmentAdministration,RecordStartDateTime,10,Assessment,C:\Users\drcarver\Desktop\codegen\Autobahn\Code\Generated\\Autobahn.Assessment\Views\Assessment_AssessmentAdministrationView.cs
001917,AssessmentAccommodation,RecordStartDateTime,10,Assessment,
001917,AssessmentAdministration,RecordStartDateTime,10,Assessment,
001917,AssessmentAdministration_Organization,RecordStartDateTime,10,Assessment,C:\Users\drcarver\Desktop\codegen\Autobahn\Code\Generated\\Autobahn.Assessment\Views\AssessmentAdministration_OrganizationView.cs
001917,AssessmentAsset,RecordStartDateTime,10,Assessment,
001917,AssessmentELDevelopmentalDomain,RecordStartDateTime,10,Assessment,C:\Users\drcarver\Desktop\codegen\Autobahn\Code\Generated\\Autobahn.Assessment\Views\AssessmentELDevelopmentalDomainView.cs
001917,AeStaff,RecordStartDateTime,10,AdultEducation,
001917,AeStudentAcademicRecord,RecordStartDateTime,10,AdultEducation,
001917,AeStudentEmployment,RecordStartDateTime,10,AdultEducation,
001917,ApipInteraction,RecordStartDateTime,10,Common,
001917,Application,RecordStartDateTime,10,AuthenticationandAuthorization,
001917,Assessment,RecordStartDateTime,10,Assessment,
001917,Activity,RecordStartDateTime,10,Common,
001917,ActivityRecognition,RecordStartDateTime,10,Common,
001917,AeCourse,RecordStartDateTime,10,AdultEducation,
001917,AeProvider,RecordStartDateTime,10,AdultEducation,
001918,Activity,RecordEndDateTime,10,Common,
001918,ActivityRecognition,RecordEndDateTime,10,Common,
001918,WorkforceProgramParticipantCohort,RecordEndDateTime,10,Workforce,
001918,WorkforceProgramParticipation,RecordEndDateTime,10,Workforce,
001918,StaffExperience,RecordEndDateTime,10,Common,
001918,StaffProfessionalDevelopmentActivity,RecordEndDateTime,10,Common,
001918,StaffTechnicalAssistance,RecordEndDateTime,10,Common,
001918,TeacherEducationCredentialExam,RecordEndDateTime,10,Common,
001918,TeacherStudentDataLinkExclusion,RecordEndDateTime,10,Common,
001918,WorkforceEmploymentQuarterlyData,RecordEndDateTime,10,Workforce,
001918,ServiceStaff,RecordEndDateTime,10,Common,
001918,StaffCompensation,RecordEndDateTime,10,Common,
001918,StaffCredential,RecordEndDateTime,10,Common,
001918,StaffEmployment,RecordEndDateTime,10,Common,
001918,StaffEvaluation,RecordEndDateTime,10,Common,
001918,StaffEvaluationPart,RecordEndDateTime,10,Common,
001918,RubricCriterionLevel,RecordEndDateTime,10,Assessment,
001918,ServiceFrequency,RecordEndDateTime,10,Common,
001918,ServicePlan,RecordEndDateTime,10,Common,
001918,ServiceProvided,RecordEndDateTime,10,Common,
001918,ServiceProvider,RecordEndDateTime,10,Common,
001918,ServicesReceived,RecordEndDateTime,10,Common,
001918,Role,RecordEndDateTime,10,Common,
001918,RoleAttendance,RecordEndDateTime,10,Common,
001918,RoleAttendanceEvent,RecordEndDateTime,10,Common,
001918,RoleStatus,RecordEndDateTime,10,Common,
001918,Rubric,RecordEndDateTime,10,Assessment,
001918,RubricCriterion,RecordEndDateTime,10,Assessment,
001918,PsStudentEnrollment,RecordEndDateTime,10,Postsecondary,
001918,PsStudentFinancialAid,RecordEndDateTime,10,Postsecondary,
001918,PSStudentProgram,RecordEndDateTime,10,Postsecondary,
001918,PsStudentSection,RecordEndDateTime,10,Postsecondary,
001918,QuarterlyEmploymentRecord,RecordEndDateTime,10,Common,
001918,RequiredImmunization,RecordEndDateTime,10,Common,
001918,PsStudentAdmissionTest,RecordEndDateTime,10,Postsecondary,
001918,PsStudentApplication,RecordEndDateTime,10,Postsecondary,
001918,PsStudentCohort,RecordEndDateTime,10,Postsecondary,
001918,PsStudentCourseSectionMark,RecordEndDateTime,10,Postsecondary,
001918,PsStudentDemographic,RecordEndDateTime,10,Postsecondary,
001918,PsStudentEmployment,RecordEndDateTime,10,Postsecondary,
001918,PsProgram,RecordEndDateTime,10,Postsecondary,
001918,PsSection,RecordEndDateTime,10,Postsecondary,
001918,PsSectionLocation,RecordEndDateTime,10,Postsecondary,
001918,PsStaffEmployment,RecordEndDateTime,10,Postsecondary,
001918,PsStudentAcademicAward,RecordEndDateTime,10,Postsecondary,
001918,PsStudentAcademicRecord,RecordEndDateTime,10,Postsecondary,
001918,ProgramParticipationTitleIIILep,RecordEndDateTime,10,Common,
001918,ProgramParticipationWIOA,RecordEndDateTime,10,Common,
001918,ProgramParticipationWIOABarriers,RecordEndDateTime,10,Common,
001918,PsCourse,RecordEndDateTime,10,Postsecondary,
001918,PsInstitution,RecordEndDateTime,10,Postsecondary,
001918,PsPriceOfAttendance,RecordEndDateTime,10,Postsecondary,
001918,ProgramParticipationFoodService,RecordEndDateTime,10,Common,
001918,ProgramParticipationMigrant,RecordEndDateTime,10,Common,
001918,ProgramParticipationNeglected,RecordEndDateTime,10,Common,
001918,ProgramParticipationSpecialEducation,RecordEndDateTime,10,Common,
001918,ProgramParticipationTeacherPrep,RecordEndDateTime,10,Common,
001918,ProgramParticipationTitleI,RecordEndDateTime,10,Common,
001918,ProfessionalDevelopmentSession,RecordEndDateTime,10,Common,
001918,ProfessionalDevelopmentSessionInstructor,RecordEndDateTime,10,Common,
001918,Program,RecordEndDateTime,10,Common,
001918,ProgramParticipationAE,RecordEndDateTime,10,AdultEducation,
001918,ProgramParticipationAttainment,RecordEndDateTime,10,Common,
001918,ProgramParticipationCte,RecordEndDateTime,10,CareerandTechnical,
001918,PersonReferral,RecordEndDateTime,10,Common,
001918,PersonRelationship,RecordEndDateTime,10,Common,
001918,PersonStatus,RecordEndDateTime,10,Common,
001918,PersonTelephone,RecordEndDateTime,10,Common,
001918,ProfessionalDevelopmentActivity,RecordEndDateTime,10,Common,
001918,ProfessionalDevelopmentRequirement,RecordEndDateTime,10,Common,
001918,PersonLearningDevice,RecordEndDateTime,10,Common,
001918,PersonMaster,RecordEndDateTime,10,Common,
001918,PersonMilitary,RecordEndDateTime,10,Common,
001918,PersonOtherName,RecordEndDateTime,10,Common,
001918,PersonPersonalInformationVerification,RecordEndDateTime,10,Common,
001918,PersonProgramParticipation,RecordEndDateTime,10,Common,
001918,PersonHealth,RecordEndDateTime,10,Common,
001918,PersonHealthBirth,RecordEndDateTime,10,Common,
001918,PersonHomelessness,RecordEndDateTime,10,Common,
001918,PersonIdentifier,RecordEndDateTime,10,Common,
001918,PersonImmunization,RecordEndDateTime,10,Common,
001918,PersonLanguage,RecordEndDateTime,10,Common,
001918,PersonDetail,RecordEndDateTime,10,Common,
001918,PersonDigitalAccess,RecordEndDateTime,10,Common,
001918,PersonDigitalAccessSpeed,RecordEndDateTime,10,Common,
001918,PersonDisability,RecordEndDateTime,10,Common,
001918,PersonEmailAddress,RecordEndDateTime,10,Common,
001918,PersonFamily,RecordEndDateTime,10,Common,
001918,PersonAllergy,RecordEndDateTime,10,Common,
001918,PersonBirthplace,RecordEndDateTime,10,Common,
001918,PersonCareerEducationPlan,RecordEndDateTime,10,Common,
001918,PersonCredential,RecordEndDateTime,10,Common,
001918,PersonDegreeOrCertificate,RecordEndDateTime,10,Common,
001918,PersonDemographicRace,RecordEndDateTime,10,Common,
001918,PDActivityEducationLevel,RecordEndDateTime,10,Common,
001918,PeerRatingSystem,RecordEndDateTime,10,LearningResource,
001918,Person,RecordEndDateTime,10,Common,
001918,Person_AssessmentPersonalNeedsProfile,RecordEndDateTime,10,Common,
001918,PersonAddress,RecordEndDateTime,10,Common,
001918,PersonAddressNcesSide,RecordEndDateTime,10,Common,
001918,OrganizationProgramType,RecordEndDateTime,10,Common,
001918,OrganizationRelationship,RecordEndDateTime,10,Common,
001918,OrganizationService,RecordEndDateTime,10,Common,
001918,OrganizationTechnicalAssistance,RecordEndDateTime,10,Common,
001918,OrganizationTelephone,RecordEndDateTime,10,Common,
001918,OrganizationWebsite,RecordEndDateTime,10,Common,
001918,OrganizationOperationalStatus,RecordEndDateTime,10,Common,
001918,OrganizationPersonRole,RecordEndDateTime,10,Common,
001918,OrganizationPersonRoleApplication,RecordEndDateTime,10,Common,
001918,OrganizationPersonRoleFTE,RecordEndDateTime,10,Common,
001918,OrganizationPolicy,RecordEndDateTime,10,Common,
001918,OrganizationPopulationServed,RecordEndDateTime,10,Common,
001918,OrganizationFederalAccountability,RecordEndDateTime,10,Common,
001918,OrganizationFinancial,RecordEndDateTime,10,Common,
001918,OrganizationIdentifier,RecordEndDateTime,10,Common,
001918,OrganizationImage,RecordEndDateTime,10,Common,
001918,OrganizationIndicator,RecordEndDateTime,10,Common,
001918,OrganizationLocation,RecordEndDateTime,10,Common,
001918,OrganizationCalendarDay,RecordEndDateTime,10,Common,
001918,OrganizationCalendarEvent,RecordEndDateTime,10,Common,
001918,OrganizationCalendarSession,RecordEndDateTime,10,Common,
001918,OrganizationDetail,RecordEndDateTime,10,Common,
001918,OrganizationEmail,RecordEndDateTime,10,Common,
001918,OrganizationEmployeeBenefit,RecordEndDateTime,10,Common,
001918,Location,RecordEndDateTime,10,Common,
001918,LocationAddress,RecordEndDateTime,10,Common,
001918,Organization,RecordEndDateTime,10,Common,
001918,OrganizationAccreditation,RecordEndDateTime,10,Common,
001918,OrganizationCalendar,RecordEndDateTime,10,Common,
001918,OrganizationCalendarCrisis,RecordEndDateTime,10,Common,
001918,LearningResource,RecordEndDateTime,10,LearningResource,
001918,LearningResourceAdaptation,RecordEndDateTime,10,LearningResource,
001918,LearningResourceEducationLevel,RecordEndDateTime,10,LearningResource,
001918,LearningResourceMediaFeature,RecordEndDateTime,10,LearningResource,
001918,LearningResourcePeerRating,RecordEndDateTime,10,LearningResource,
001918,LearningResourcePhysicalMedia,RecordEndDateTime,10,LearningResource,
001918,K12StudentLiteracyAssessment,RecordEndDateTime,10,K12,
001918,K12StudentSession,RecordEndDateTime,10,K12,
001918,K12TitleIIILanguageInstruction,RecordEndDateTime,10,K12,
001918,LearnerAction,RecordEndDateTime,10,Assessment,
001918,LearnerActivity,RecordEndDateTime,10,Assessment,
001918,LearnerActivity_LearningResource,RecordEndDateTime,10,Assessment,
001918,K12StudentCourseSectionMark,RecordEndDateTime,10,K12,
001918,K12StudentDiscipline,RecordEndDateTime,10,K12,
001918,K12StudentEmployment,RecordEndDateTime,10,K12,
001918,K12StudentEnrollment,RecordEndDateTime,10,K12,
001918,K12StudentGraduationPlan,RecordEndDateTime,10,K12,
001918,K12StudentHomeLanguageSurvey,RecordEndDateTime,10,K12,
001918,K12StaffEmployment,RecordEndDateTime,10,K12,
001918,K12StudentAcademicHonor,RecordEndDateTime,10,K12,
001918,K12StudentAcademicRecord,RecordEndDateTime,10,K12,
001918,K12StudentActivity,RecordEndDateTime,10,K12,
001918,K12StudentCohort,RecordEndDateTime,10,K12,
001918,K12StudentCourseSection,RecordEndDateTime,10,K12,
001918,K12SchoolIndicatorStatus,RecordEndDateTime,10,K12,
001918,K12SchoolStatus,RecordEndDateTime,10,K12,
001918,K12Sea,RecordEndDateTime,10,K12,
001918,K12SeaAlternateFundUse,RecordEndDateTime,10,K12,
001918,K12SeaFederalFunds,RecordEndDateTime,10,K12,
001918,K12StaffAssignment,RecordEndDateTime,10,K12,
001918,K12ProgramOrService,RecordEndDateTime,10,K12,
001918,K12School,RecordEndDateTime,10,K12,
001918,K12SchoolCorrectiveAction,RecordEndDateTime,10,K12,
001918,K12SchoolGradeLevelsApproved,RecordEndDateTime,10,K12,
001918,K12SchoolGradeOffered,RecordEndDateTime,10,K12,
001918,K12SchoolImprovement,RecordEndDateTime,10,K12,
001918,K12LeaPreKEligibility,RecordEndDateTime,10,K12,
001918,K12LeaPreKEligibleAgesIDEA,RecordEndDateTime,10,K12,
001918,K12LeaSafeDrugFree,RecordEndDateTime,10,K12,
001918,K12LeaTitleIIIProfessionalDevelopment,RecordEndDateTime,10,K12,
001918,K12LeaTitleISupportService,RecordEndDateTime,10,K12,
001918,K12OrganizationStudentResponsibility,RecordEndDateTime,10,K12,
001918,K12FederalFundAllocation,RecordEndDateTime,10,K12,
001918,K12Lea,RecordEndDateTime,10,K12,
001918,K12LeaFederalFunds,RecordEndDateTime,10,K12,
001918,K12LeaFederalReporting,RecordEndDateTime,10,K12,
001918,K12LeaGradeLevelsApproved,RecordEndDateTime,10,K12,
001918,K12LeaGradeOffered,RecordEndDateTime,10,K12,
001918,IndividualizedProgramServicesReceived,RecordEndDateTime,10,Common,
001918,IPEDSFinance,RecordEndDateTime,10,Common,
001918,K12CharterSchoolApprovalAgency,RecordEndDateTime,10,K12,
001918,K12CharterSchoolAuthorizerAgency,RecordEndDateTime,10,K12,
001918,K12CharterSchoolManagementOrganization,RecordEndDateTime,10,K12,
001918,K12Course,RecordEndDateTime,10,K12,
001918,IndividualizedProgramMeeting,RecordEndDateTime,10,Common,
001918,IndividualizedProgramMeetingAttendee,RecordEndDateTime,10,Common,
001918,IndividualizedProgramProgressGoal,RecordEndDateTime,10,Common,
001918,IndividualizedProgramProgressReport,RecordEndDateTime,10,Common,
001918,IndividualizedProgramProgressReportPlan,RecordEndDateTime,10,Common,
001918,IndividualizedProgramService,RecordEndDateTime,10,Common,
001918,IndividualizedProgramAmendment,RecordEndDateTime,10,Common,
001918,IndividualizedProgramAssessment,RecordEndDateTime,10,Common,
001918,IndividualizedProgramAssessmentAccommodation,RecordEndDateTime,10,Common,
001918,IndividualizedProgramEligibility,RecordEndDateTime,10,Common,
001918,IndividualizedProgramEligibilityEvaluation,RecordEndDateTime,10,Common,
001918,IndividualizedProgramGoal,RecordEndDateTime,10,Common,
001918,IEPPresentLevel,RecordEndDateTime,10,Common,
001918,Incident,RecordEndDateTime,10,Common,
001918,IncidentPerson,RecordEndDateTime,10,Common,
001918,IndividualizedProgram,RecordEndDateTime,10,Common,
001918,IndividualizedProgramAccommodation,RecordEndDateTime,10,Common,
001918,IndividualizedProgramAccommodationSubject,RecordEndDateTime,10,Common,
001918,GoalMeasurement,RecordEndDateTime,10,Assessment,
001918,GoalMeasurementCriterion,RecordEndDateTime,10,Assessment,
001918,GoalPerformance,RecordEndDateTime,10,Assessment,
001918,IDEAEligibilityEvaluationCategory,RecordEndDateTime,10,Common,
001918,IEPAuthorization,RecordEndDateTime,10,Common,
001918,IEPAuthorizationRejected,RecordEndDateTime,10,Common,
001918,FacilityUtilization,RecordEndDateTime,10,Facilities,
001918,FinancialAccount,RecordEndDateTime,10,Common,
001918,FinancialAccountProgram,RecordEndDateTime,10,Common,
001918,FinancialAidApplication,RecordEndDateTime,10,Common,
001918,FinancialAidAward,RecordEndDateTime,10,Common,
001918,Goal,RecordEndDateTime,10,Assessment,
001918,FacilityMandate,RecordEndDateTime,10,Facilities,
001918,FacilityMortgage,RecordEndDateTime,10,Facilities,
001918,FacilityMortgageFee,RecordEndDateTime,10,Facilities,
001918,FacilityRelationship,RecordEndDateTime,10,Facilities,
001918,FacilitySchoolDesign,RecordEndDateTime,10,Facilities,
001918,FacilitySite,RecordEndDateTime,10,Facilities,
001918,FacilityHazard,RecordEndDateTime,10,Facilities,
001918,FacilityJointUse,RecordEndDateTime,10,Facilities,
001918,FacilityLease,RecordEndDateTime,10,Facilities,
001918,FacilityLocation,RecordEndDateTime,10,Facilities,
001918,FacilityManagement,RecordEndDateTime,10,Facilities,
001918,FacilityManagementPlan,RecordEndDateTime,10,Facilities,
001918,FacilityCompliance,RecordEndDateTime,10,Facilities,
001918,FacilityDesign,RecordEndDateTime,10,Facilities,
001918,FacilityDesignConstruction,RecordEndDateTime,10,Facilities,
001918,FacilityEnergy,RecordEndDateTime,10,Facilities,
001918,FacilityFinance,RecordEndDateTime,10,Facilities,
001918,FacilityFinancial,RecordEndDateTime,10,Facilities,
001918,ELStaff,RecordEndDateTime,10,EarlyLearning,
001918,ELStaffAssignment,RecordEndDateTime,10,EarlyLearning,
001918,ELStaffEducation,RecordEndDateTime,10,EarlyLearning,
001918,ELStaffEmployment,RecordEndDateTime,10,EarlyLearning,
001918,Facility,RecordEndDateTime,10,Facilities,
001918,FacilityAudit,RecordEndDateTime,10,Facilities,
001918,ELOrganizationFunds,RecordEndDateTime,10,EarlyLearning,
001918,ELOrganizationMonitoring,RecordEndDateTime,10,EarlyLearning,
001918,ELProgramLicensing,RecordEndDateTime,10,EarlyLearning,
001918,ELQualityInitiative,RecordEndDateTime,10,EarlyLearning,
001918,ELQualityRatingImprovement,RecordEndDateTime,10,EarlyLearning,
001918,ELServicePartner,RecordEndDateTime,10,EarlyLearning,
001918,ELEnrollment,RecordEndDateTime,10,EarlyLearning,
001918,ELEnrollmentOtherFunding,RecordEndDateTime,10,EarlyLearning,
001918,ELFacilityLicensing,RecordEndDateTime,10,EarlyLearning,
001918,EligibilityEvaluation,RecordEndDateTime,10,Common,
001918,ELOrganization,RecordEndDateTime,10,EarlyLearning,
001918,ELOrganizationAvailability,RecordEndDateTime,10,EarlyLearning,
001918,ELChildProgramEligibility,RecordEndDateTime,10,EarlyLearning,
001918,ELChildService,RecordEndDateTime,10,EarlyLearning,
001918,ELChildServicesApplication,RecordEndDateTime,10,EarlyLearning,
001918,ELChildTransitionPlan,RecordEndDateTime,10,EarlyLearning,
001918,ELClassSection,RecordEndDateTime,10,EarlyLearning,
001918,ELClassSectionService,RecordEndDateTime,10,EarlyLearning,
001918,EarlyChildhoodProgramTypeOffered,RecordEndDateTime,10,EarlyLearning,
001918,ELChildDemographic,RecordEndDateTime,10,EarlyLearning,
001918,ELChildDevelopmentalAssessment,RecordEndDateTime,10,EarlyLearning,
001918,ELChildHealth,RecordEndDateTime,10,EarlyLearning,
001918,ELChildIndividualizedProgram,RecordEndDateTime,10,EarlyLearning,
001918,ELChildOutcomeSummary,RecordEndDateTime,10,EarlyLearning,
001918,CredentialDefinition,RecordEndDateTime,10,Credentials,
001918,CredentialIssuer,RecordEndDateTime,10,Credentials,
001918,CredentialOffered,RecordEndDateTime,10,Credentials,
001918,CteCourse,RecordEndDateTime,10,CareerandTechnical,
001918,CteStudentAcademicRecord,RecordEndDateTime,10,CareerandTechnical,
001918,EarlyChildhoodCredential,RecordEndDateTime,10,EarlyLearning,
001918,CredentialCriteriaCourse,RecordEndDateTime,10,Credentials,
001918,CredentialDefAgent,RecordEndDateTime,10,Credentials,
001918,CredentialDefAgentCredential,RecordEndDateTime,10,Credentials,
001918,CredentialDefCategory,RecordEndDateTime,10,Credentials,
001918,CredentialDefCriteria,RecordEndDateTime,10,Credentials,
001918,CredentialDefIdentifier,RecordEndDateTime,10,Credentials,
001918,CourseSectionLevel,RecordEndDateTime,10,Common,
001918,CourseSectionLocation,RecordEndDateTime,10,Common,
001918,CourseSectionSchedule,RecordEndDateTime,10,Common,
001918,CredentialAward,RecordEndDateTime,10,Credentials,
001918,CredentialAwardCredit,RecordEndDateTime,10,Credentials,
001918,CredentialAwardEvidence,RecordEndDateTime,10,Credentials,
001918,CompetencySet_Rubric,RecordEndDateTime,10,Competencies,
001918,CompetencySet_RubricCriterion,RecordEndDateTime,10,Competencies,
001918,CoreKnowledgeArea,RecordEndDateTime,10,Common,
001918,Course,RecordEndDateTime,10,Common,
001918,CourseSection,RecordEndDateTime,10,Common,
001918,CourseSectionAssessmentReporting,RecordEndDateTime,10,Common,
001918,CompetencyDefAssociation,RecordEndDateTime,10,Competencies,
001918,CompetencyDefEducationLevel,RecordEndDateTime,10,Competencies,
001918,CompetencyDefinition,RecordEndDateTime,10,Competencies,
001918,CompetencyDefinition_CompetencySet,RecordEndDateTime,10,Competencies,
001918,CompetencyFramework,RecordEndDateTime,10,Competencies,
001918,CompetencySet,RecordEndDateTime,10,Competencies,
001918,BuildingSpace,RecordEndDateTime,10,Facilities,
001918,BuildingSpaceUtilization,RecordEndDateTime,10,Facilities,
001918,BuildingSystemCategory,RecordEndDateTime,10,Facilities,
001918,BuildingSystemComponent,RecordEndDateTime,10,Facilities,
001918,BuildingSystemComponentService,RecordEndDateTime,10,Facilities,
001918,Classroom,RecordEndDateTime,10,Common,
001918,AssessmentSubtest_CompetencyDefinition,RecordEndDateTime,10,Assessment,
001918,AssessmentSubtestELDevelopmentalDomain,RecordEndDateTime,10,Assessment,
001918,AssessmentSubtestLevelsForWhichDesigned,RecordEndDateTime,10,Assessment,
001918,Authentication,RecordEndDateTime,10,AuthenticationandAuthorization,
001918,Authorization,RecordEndDateTime,10,AuthenticationandAuthorization,
001918,AuthorizationDocument,RecordEndDateTime,10,AuthenticationandAuthorization,
001918,AssessmentResult_PerformanceLevel,RecordEndDateTime,10,Assessment,
001918,AssessmentResultRubricCriterionResult,RecordEndDateTime,10,Assessment,
001918,AssessmentSession,RecordEndDateTime,10,Assessment,
001918,AssessmentSessionStaffRole,RecordEndDateTime,10,Assessment,
001918,AssessmentSubtest,RecordEndDateTime,10,Assessment,
001918,AssessmentSubtest_AssessmentItem,RecordEndDateTime,10,Assessment,
001918,AssessmentPersonalNeedsProfileControl,RecordEndDateTime,10,Assessment,
001918,AssessmentPersonalNeedsProfileDisplay,RecordEndDateTime,10,Assessment,
001918,AssessmentPersonalNeedsProfileScreenEnhancement,RecordEndDateTime,10,Assessment,
001918,AssessmentRegistration,RecordEndDateTime,10,Assessment,
001918,AssessmentRegistration_Accommodation,RecordEndDateTime,10,Assessment,
001918,AssessmentResult,RecordEndDateTime,10,Assessment,
001918,AssessmentParticipantSession_Accommodation,RecordEndDateTime,10,Assessment,
001918,AssessmentPerformanceLevel,RecordEndDateTime,10,Assessment,
001918,AssessmentPersonalNeedLanguageLearner,RecordEndDateTime,10,Assessment,
001918,AssessmentPersonalNeedScreenReader,RecordEndDateTime,10,Assessment,
001918,AssessmentPersonalNeedsProfile,RecordEndDateTime,10,Assessment,
001918,AssessmentPersonalNeedsProfileContent,RecordEndDateTime,10,Assessment,
001918,AssessmentNeedApipContent,RecordEndDateTime,10,Assessment,
001918,AssessmentNeedApipControl,RecordEndDateTime,10,Assessment,
001918,AssessmentNeedApipDisplay,RecordEndDateTime,10,Assessment,
001918,AssessmentNeedBraille,RecordEndDateTime,10,Assessment,
001918,AssessmentNeedScreenEnhancement,RecordEndDateTime,10,Assessment,
001918,AssessmentParticipantSession,RecordEndDateTime,10,Assessment,
001918,AssessmentItemPossibleResponse,RecordEndDateTime,10,Assessment,
001918,AssessmentItemResponse,RecordEndDateTime,10,Assessment,
001918,AssessmentItemResponseTheory,RecordEndDateTime,10,Assessment,
001918,AssessmentItemRubricCriterionResult,RecordEndDateTime,10,Assessment,
001918,AssessmentLanguage,RecordEndDateTime,10,Assessment,
001918,AssessmentLevelsForWhichDesigned,RecordEndDateTime,10,Assessment,
001918,AssessmentFormSection_AssessmentAsset,RecordEndDateTime,10,Assessment,
001918,AssessmentFormSection_AssessmentItem,RecordEndDateTime,10,Assessment,
001918,AssessmentItem,RecordEndDateTime,10,Assessment,
001918,AssessmentItemApip,RecordEndDateTime,10,Assessment,
001918,AssessmentItemApipDescription,RecordEndDateTime,10,Assessment,
001918,AssessmentItemCharacteristic,RecordEndDateTime,10,Assessment,
001918,AssessmentAsset,RecordEndDateTime,10,Assessment,
001918,AssessmentELDevelopmentalDomain,RecordEndDateTime,10,Assessment,
001918,AssessmentForm,RecordEndDateTime,10,Assessment,
001918,AssessmentForm_AssessmentAsset,RecordEndDateTime,10,Assessment,
001918,AssessmentForm_AssessmentFormSection,RecordEndDateTime,10,Assessment,
001918,AssessmentFormSection,RecordEndDateTime,10,Assessment,
001918,Application,RecordEndDateTime,10,AuthenticationandAuthorization,
001918,Assessment,RecordEndDateTime,10,Assessment,
001918,Assessment_AssessmentAdministration,RecordEndDateTime,10,Assessment,
001918,AssessmentAccommodation,RecordEndDateTime,10,Assessment,
001918,AssessmentAdministration,RecordEndDateTime,10,Assessment,
001918,AssessmentAdministration_Organization,RecordEndDateTime,10,Assessment,
001918,AeCourse,RecordEndDateTime,10,AdultEducation,
001918,AeProvider,RecordEndDateTime,10,AdultEducation,
001918,AeStaff,RecordEndDateTime,10,AdultEducation,
001918,AeStudentAcademicRecord,RecordEndDateTime,10,AdultEducation,
001918,AeStudentEmployment,RecordEndDateTime,10,AdultEducation,
001918,ApipInteraction,RecordEndDateTime,10,Common,
001919,OrganizationCalendarEvent,StartTime,10,Common,
001919,RoleAttendanceEvent,StartTime,10,Common,
001920,OrganizationCalendarEvent,EndTime,10,Common,
001920,RoleAttendanceEvent,EndTime,10,Common,
001925,OrganizationFederalAccountability,RefAdditionalTargetedSupportAndImprovementStatusId,10,Common,
001925,RefAdditionalTargetedSupportAndImprovementStatus,,10,Common,
001929,PersonStatus,RefPersonStatusTypeId,10,Common,
001929,RefPersonStatusType,,10,Common,
001923,OrganizationFederalAccountability,RefComprehensiveSupportAndImprovementStatusId,10,Common,
001923,RefComprehensiveSupportAndImprovementStatus,,10,Common,
001928,OrganizationEmail,DoNotPublishIndicator,10,Common,
001928,OrganizationTelephone,DoNotPublishIndicator,10,Common,
001928,PersonAddress,DoNotPublishIndicator,10,Common,
001928,PersonEmailAddress,DoNotPublishIndicator,10,Common,
001928,PersonTelephone,DoNotPublishIndicator,10,Common,
001928,LocationAddress,DoNotPublishIndicator,10,Common,
001921,OrganizationPersonRoleFTE,FullTimeEquivalency,10,Common,
001926,K12LeaGradeLevelsApproved,RefGradeLevelId,10,K12,
